owner_mid,fan
29240061,83675
3152293,556
75652235,10531
73260235,0
45374791,12849
34190144,9532
23915805,67
29234,7582
26731613,2097
41961477,156
150259999,4
16066719,88
10404505,1
53376801,4266
51611840,30849
29124649,89
112823037,8761
92376839,73
128614260,0
8906676,4244
8698516,1
18732319,97
35311825,12
96051404,12
151979936,7
12763391,3612
146812604,298
13831402,1064
148996696,0
147931394,0
2620436,4
97487137,72
138805280,1
34582902,1406
113358571,4801
104506253,13072
33438567,185
2002952,224
33511527,21929
71303001,689
31999617,2
48562158,39
5349913,547
145072967,181
130821430,2289
29958193,8969
134730897,3
53689373,1435
19338832,147
146801361,2
116598826,213
19204413,2872
10159187,0
105179801,2816
12909474,13
5153886,237
39766913,504
31820290,16
61809266,24
122046821,56
19591525,9121
15503883,27
21456611,38517
601260,122
59190484,150
53285766,22
102284155,63
24507162,19
22692613,2
18776106,392
77498254,4165
12081552,0
8387261,1326
3004208,2
36277242,1
142179023,9
8949187,84
144991721,0
64623131,21
99221763,6
5907309,157
107079355,4840
16053087,25
1841076,3
8093567,1798
9378146,1666
3602001,1153
30761039,30
52863822,172
66409545,4795
12847144,30
95408517,18062
2543588,411
43600998,5
3894273,257
8137224,5413
88547317,1150
71215296,6
20000562,20
6968859,227
8769197,1291
20881867,5
8785423,25
16775250,220
1874793,750
25658113,8
7666312,17
14681275,11
50143726,11
143571190,1
12306994,3572
124252081,2
125964751,17
3299432,18
53169173,47
1978523,229
109831653,1956
37827439,17
92079512,129
16575766,1
656337,10131
107487088,2002
21640292,36
16213730,39
29923308,851
124701389,5
97331744,9384
27779925,368
13604805,62
105095763,36
85322064,628
49923326,6
44377225,4
1973113,79
20748527,49
27821777,34677
77289528,327
37900521,659
133210941,416
24533142,634
104360077,4231
57195990,528
15989365,262
12218840,3458
17025208,95
73220666,338
2790256,18332
26415793,36
3490316,236
80479074,1952
19713925,177
51214637,3
17264134,894
37126660,3134
34838705,272
5754335,20
13126115,836
118814672,638
742004,135
16142891,1
20150264,11
21823441,0
13004848,3
24662236,8
102961727,112
15996249,10
32019638,4530
131393365,1710
129835357,123
67398174,204
25687140,1176
136956922,364
95667825,0
128415123,2
31437489,3
55700985,5943
131338720,2
12067360,1800
131385837,270
35981716,6
121315452,223
98080274,1916
58321313,37926
113292470,36
2123894,2003
11028243,2313
2114268,2513
104670686,1688
21355007,62
34285527,5
51783816,44
106331633,103
28386897,70226
35848402,7
457467,3951
21856373,204
13897517,298
90068810,6728
112746740,357
9079655,12778
1902427,132
32211934,4
4100342,2626
105528114,872
33242674,6
1353063,330
32610788,1
13023444,4208
20447913,944
32274528,792
14103750,6
118876708,937
30675239,15
9965750,376
94011578,122
119730506,191
33872237,671
24875695,401
5719243,195
4549338,33
6665685,8
7758881,9
68121623,7
19769843,1230
33080370,6966
129167171,526
14484352,16
1927815,102
125172003,22
30576591,38113
34858100,1021987
103228858,758
9257846,1056
9065403,1466
114641262,1
26404782,1140
4314647,2148
8971861,1388
77030607,252
11917969,557
30262850,171
15555765,88
76271829,190
1770401,116
14986089,89
20496807,673
77894624,50
108158147,88
29050270,1
21256666,2
16464545,12
25040816,424
11948983,204
6997913,102
5102818,1041
224335,60469
110936524,409
57022996,874
47231104,1051
6584129,1
110491833,36
30024421,2644
5650967,169
10318778,686
65764039,379
111863606,5
13344612,19
10932743,117
8783850,7
19377113,580
26531830,24
52563841,222
79537834,874
14988183,18
125956493,18874
17722873,18
55819359,2
36217794,37
22479847,492
21379845,6306
125909786,0
2340948,75
32430490,179
28233165,4094
23315565,5
67369308,12888
1568550,1
109626398,275
76558024,507
7098478,175
94483421,829
19587136,12
10627555,131
15943862,334
37280924,9
24812187,13096
43002113,2841
92586428,66
16537118,68
8777387,184
22060707,5
38498046,184
96417017,216
9572754,34
49045461,1010
1945755,5
59873746,174
23289963,3754
120073014,3
109178372,10
11517198,14
124048496,1
26476552,17
124429996,1
19843226,3
99259158,4808
2497034,40
95476842,7760
10423388,5402
114139864,165
40730905,5
10074680,4947
39854729,1620
22647437,280
122673570,8
4951070,6096
17430077,131
110917497,12
38809362,84
123337520,168
22702718,10103
10510966,2
17319656,60
7573830,40
25252884,480
98085239,233
21948588,6
28912557,0
23844641,159
4834946,196
14450284,55
28835775,2709
67633745,1646
4691500,5157
5646051,50
7982389,1127
14397892,100
34869797,287
47361031,115
92361778,7
36101272,600
66546621,7
39311239,0
8177021,285
25868783,39
19386473,5
27324474,676
51407018,1255
100667333,3687
22022654,126
3969284,47
7543581,10
95999372,1
13348690,541
9554236,25
36476914,6411
36914670,3
118363320,233
33439455,8
59665564,132
33027223,3
23287757,1050
107308408,111
116346812,17924
121656503,73
106972953,31
55839530,42512
62789291,253
34370493,5
110539202,72
45386062,3
30970455,106
92130981,7
22459642,145
111068571,103
109629391,1
6345458,6
11067940,3
89578763,25
17242048,4
9305848,1
100794935,8365
102504036,1486
119888000,724
27908953,20
15501598,216
19335163,16901
26805820,84
65803762,135
20739306,1301
95357194,1
40323529,8
119037856,2
33096980,3438
109944660,3
118838460,1
102716000,89
11161460,43
15044541,2
772648,1412
13186903,5
7166359,429
10823291,382
11363299,56
99899367,138
41777182,584
42600823,890
65382356,156
98088032,512
10913316,453
111054058,48
115332424,5
102553646,39
21217263,23100
64889843,76
52915026,2241
4237296,1
92575771,94
43618537,27
11236024,2
19158221,8441
32994586,2
66863100,408
28861772,15
105238533,12
19650874,99
2267920,0
49944587,3694
115050984,1
4717057,4
83529304,679
20477598,12
32640910,3
25725984,47497
96233714,12201
21597007,231
5023956,773
8176943,23
15401404,1227
5895502,38
71590961,126
38166245,37
7743772,201
3259618,10
95096913,108
105521261,1231
110351592,11
96229287,935
33417585,72
46532755,17
70897258,5
76700351,7
13692641,250
15969859,5358
51431434,1008
25947638,20
110476638,3765
15888179,3813
94393871,2
34076592,99
17471923,24
100392185,231
6764899,19
18534939,1073
11053550,267
36790243,1508
107127108,23
15754202,533
47647024,462
42789850,59
47173640,0
22756536,6
34817382,2899
103423500,13
12164255,8
103142082,1
12725818,140
106825209,10606
74793366,53
94414123,1
624748,17900
86919070,29
2884582,99
20065155,6053
34885893,2
104169187,121
18620453,2059
31805072,13
24921360,101
66775188,10
36561788,12506
110893951,2
77930108,544
61913959,5
28805755,2
16365563,13
521122,32816
8428887,412
17809717,222958
7875609,15784
11117790,6344
35578779,4
94321313,22759
19477209,873
17885535,5598
25477892,9
36415986,10
35534237,1060
3858799,87
15439864,3
26481104,3884
29587015,24
32958208,429
38791837,3185
2758597,1487
95789564,685
16543311,278
27451517,224
107261580,5271
29307923,4053
14968310,1
2523673,4397
53277878,10925
110211673,68
53727152,103
1595934,106
23725579,3227
1809860,719
23526379,1464
45093790,1
28250813,2352
95981141,1858
7776851,5
18727096,291
93590134,246
109191256,34
27553461,15
11041012,15047
17100147,4909
40067736,38
33606068,5
105503086,25
35686609,62
108862655,52
76698633,1
35985218,14
32708062,28
82204118,675
17611692,3248
30765948,282
4284843,18
41035663,998
34735617,243
96216914,4403
11811807,4621
109455115,3
21345077,5384
8099374,9
11979024,185
87655142,10
107101833,1416
31278864,22
3275823,306
3409203,34
72638318,36
17868105,131
7144181,4
108817616,120
109451336,11
22977799,5
28865293,4
17991345,4
18767075,12
1690898,429
108397110,108
2674112,26
26293474,108
53756636,1
108526478,712
42235446,169
25689201,6566
26320190,259
11722013,386046
20535288,24
38538541,27869
25088798,7519
94591753,1126
1743877,136
97634350,93
6973686,12
7784167,34
13780283,53
643251,1
4558677,1799
90939404,1070
26573125,8
30832637,20
99389803,118
12372619,10
7948034,2586
35013976,8
35254895,8
107488941,0
99702358,2434
1912511,8119
27726800,1042
96876869,13
32422368,1717
22376318,100
1620755,3291
97715691,197
35051690,8
32680817,657
53116393,42532
31697393,4145
29302925,5937
105883627,102
103027215,834
16224570,75
97533804,13
1612919,5
108549731,130
61391886,5239
3361327,1019
28337682,3
34125814,66
99100828,1068
32393121,3340
107665337,2990
13905421,2
9904110,0
32481680,8981
86840029,521
10645928,5237
51037868,28024
74887216,156
3258761,583
222416,1072
4208763,455
107790200,2
17542005,1264
35577648,757
103253829,4595
107648914,4210
6037854,8
24928621,10056
20573027,110
19369414,845
3042477,8061
9388323,227
1416334,28
35804803,12
106592752,16
52359446,9
105048022,313
3932330,62
73313340,3728
103704155,265
32054699,3400
19301283,464
27237495,57
14111852,703
102858243,2
27212288,5102
98847484,11081
33682792,47968
53113550,26
16159124,34
43967586,569
105310481,9
11274962,114
14507084,116
94907489,2444
105336216,5
8079937,44
27345059,84
43769553,2
97500960,2665
39948710,270
10523421,9671
68600237,1939
104188223,3
32297916,53
33976237,22
12274180,5702
32237229,58
102803650,55
6781159,480
46704004,50
21807145,52
92370382,10
97295257,5
62516101,453
7859765,34
17618029,17
21734434,4
41023428,24
82822542,6498
26012167,64
2976607,2114
3438614,2
45859687,19
14528241,24
21411532,39
39083483,5852
12830358,3
65362397,548
105519729,111
6975765,247
100794979,31
17424019,1
8525633,154
56104778,1184
97335640,9
21689653,263
104114833,1
17381659,21947
8380176,709
93434681,1277
48243379,344
43242309,1383
786182,302
83489281,156
10071945,11
18241700,326
32569783,5825
101701186,31
23098498,16
21396299,2221
38308503,63
17825115,797
3623916,695
21369998,14
5130308,2040
29244190,168
10451202,190
78938827,5
103330517,22
105237863,81
38336762,3632
62449589,13427
26214080,24
38781625,3117
34283590,1232
15302384,8
88211241,14
88186624,16
26357802,9
75680725,3441
102278409,0
10116978,972
25922007,115
18617484,380
21548897,3
41896708,286
90151806,78
94808664,75
14135134,11168
26005646,199
53593827,323
15449001,644
35223599,260
38039100,540
103746573,80
43525521,5
89476626,10770
90284963,772
19160848,489
8580411,385902
66745950,31
34994923,12
11085519,42
9282882,3
104383281,0
67654900,10
50129190,10
99694216,1969
23580091,12
286274,5
10017215,35
9442371,10372
94013490,167
101715077,699
2078308,2
31026934,179
95386667,1355
104195386,2218
15430339,10667
31983225,193
54763181,1928
79945696,6322
77187441,122
18686621,1085
4637306,825
15119072,1008
98638946,2252
49973200,70
64369191,10
101578211,14
67008723,1911
25855579,4151
27729833,77
23290694,3269
3953652,545
9455312,2144
20802019,64
21639750,4
94617251,20
5490489,37
27729927,4965
32184244,308
3408105,72
92919216,0
16569013,82
33943129,3
6868291,157
102532387,3
14083351,18689
20123350,3
96625897,5288
936955,3834
22428643,168
15996953,156
37068022,1581
9615896,21
20781921,2419
67193758,181
94763452,2
38623388,2123
76984167,68
2914832,1
94609339,1
12676,46
18082121,0
92366190,50
6626005,2
25588599,120
41107121,21
613811,92
34759584,3775
8633368,13
33308980,1
20308842,405
100926189,764
43851145,1
1883341,25
67286524,17
12757904,307230
46781627,4
65810095,8
13606255,17
102017789,807
6886987,8
85428600,4
16529796,195
17670717,1421
4253487,25454
37671735,89
53152713,8
32787965,39
101632977,19
27512414,46
20435990,2981
5461815,1300
20550911,3
32754363,185
99981033,76
22784028,11
88821228,3555
26304074,5
18646908,2
4955693,293
7167412,22482
1777697,356
2529021,34
4535818,5
19833232,69
100728061,3527
99965831,52
13895965,159
8582142,61
24455216,93
28243218,127
20519027,68
30136670,365
11791932,4237
2659976,596
89063175,21
26781773,6
12017121,70
5164252,102
88999539,358
95096416,16
15981846,73
91408760,2
97717959,11
88642454,205
54212419,802
11231091,3
97361421,8
96217040,134
44597663,824
87899250,105
53262975,2
18490959,8
14176365,39
44313653,1
23391138,8932
6303837,130
23141623,255
21192908,0
96058867,22
92612627,40
96202610,417
26266381,1162
34833201,3641
39181379,4
26705185,116
31552999,153
7392261,28316
11101458,9
9280278,424
9624971,344
99391065,97
42481298,100
9033396,4
95450207,0
38151042,15
29116194,662
49320727,0
35475932,39
40335697,13
13145582,5
29409909,5119
50891086,3
99376347,4
1791057,192
429251,860841
4389621,23528
10007500,131
9321359,260457
24452769,374
26241487,4
22806977,42
21228006,1
50579724,220
39994846,1
36915565,1
37200964,21553
27219467,1217
28494435,60
9623888,976
19199749,2204
25531376,40
89276907,7393
44454155,11791
50336278,920
68817553,75
17152097,2302
96820824,1
14076615,14
95063654,629
6569199,2736
95779996,4
6256380,0
3839443,5
17596385,22826
79372389,59
1337287,5
21282376,4
8047135,21
33709366,515
20629250,0
98203849,14
34294432,26
24686879,4514
34980205,331
365517,119060
224246,11
11066224,9
17170644,52
38554493,250
15227416,255352
76855659,0
37536241,5
92617852,3
32859942,1
10821805,136
2805447,20
85513561,61
97399470,8
97102435,23456
4010378,1
25616938,2933
15316781,14
30522664,163
96277028,4
34835860,2402
23311683,67076
92068249,1108
8045823,14691
64570349,414
67599842,45
95228447,32
10823763,17
11751370,52
43900049,343
23794033,76
5329413,8
95924107,4
50513555,37
37143346,259
57214653,317
75872631,126
89520845,1634
7434467,504
16864254,84
12919003,24
90979394,3580
4771547,4024
94265659,427
1675143,115
4798481,8
24450066,119
41190,50813
40111613,398
25010005,140
66413940,36
12903089,3
30948231,251
95503322,150
95395965,4
33158976,46
5178702,34
37406709,274
8900363,4
47684911,16363
66563415,280
3929567,155
95178033,54100
4390568,4841
67521081,437
53419863,0
34007602,4487
14887256,291
2290663,9455
11786902,29
94916988,0
95575121,1
10808066,11
8283175,483
7027554,3520
88100804,51
12310676,213
13558933,14689
16409917,49
18253126,5
96127273,0
63235093,16
13973170,8
33194990,1838
26930128,37
1949354,5
37165090,9
94792827,10719
76860052,0
8887297,19
24501399,219
2045685,82
59121760,791
18173799,717
9316012,3
95132534,42
37756719,57
7025897,0
25174571,1
74950479,39
95321988,17
44258578,321
91331357,706
1386909,20
10888746,4169
66786084,16
7175398,1895
6008933,11
1733503,483
95442101,2
94683736,6
20228058,1
92627819,87
85389530,334
21663536,49
77934198,879
66586878,2
3549980,291
79406028,1737
290606,6163
35682761,279
76550077,20
7503988,67
72814558,3
93999800,73
15451228,5
7902902,239
13822195,2113
65810806,14
16393362,567
92633577,1
94642008,2
7551814,32032
7509938,1
15651834,5
27015806,37
4881958,17291
94732943,7
32912448,76542
95220394,0
8845951,59
8973163,1158
1370903,904
4651567,657
12811785,47
7921764,170
2534149,4
22779089,7012
10401631,4474
35880958,48
9454474,25
53267752,1143
26654,10
3163356,503
94323788,1
21608038,16
8277665,182
22952526,0
70939881,75
11507264,878
39664814,239
66079959,44
19223291,200
88254854,110
4268908,1837
808706,555
8809984,59
3295559,14
57883814,336
80036010,1307
13719947,3859
31515114,106
43450284,33
29739834,14533
90906557,16
50370863,97
21814224,2792
94473263,426
56338219,124
12768276,156
27777834,494
94314539,239
3877301,28
88961684,71
39257332,0
846540,30
7229509,3860
27944419,993
17999807,3755
94473119,14
92314333,5
3548984,101
94218531,0
10029544,34
5709956,4
13252760,87
40402316,28
7249347,11
24793663,5
72575080,375
17139471,0
1564896,1043
18714969,4102
87316419,479
92644866,8
66118302,69
36259015,84
10969639,57
78545361,8
22178159,1087
76437097,4
43527453,5
25884719,313
22290959,10
18247179,5
3496025,382
33674298,7
10960059,15998
42957600,175
93645918,15
23223310,52
39092939,15
24534501,65
882868,1145
669284,26
2363669,62
90966386,5
139294,11452
31117237,22
85356885,239
10418930,3
43725010,263
3298040,26
14110780,2301675
19595400,2746
89835980,85
10798147,2
37282424,85
4075974,292
87831573,14
5998454,133
1785564,16
44013659,624
91504682,35
21313006,3
27845782,369
90577031,9
25313190,948
86398792,623
12410860,70
52253543,340
90616360,18
3444775,374
88768664,10
9571885,623
67187674,152
10607100,6
60121169,193
90794202,6
77263045,10
11226720,1330
11810276,77
51055062,5215
14032986,85
22922184,35
89344313,131
285492,12
66556059,6025
43418864,6
8033983,4806
10718523,530
21197122,794
35113863,19342
14171133,111
38505941,20
89836825,75
21839584,142
14918732,173
823362,12
91148098,3757
90799815,27
85756970,731
21871220,16613
27012177,3802
1352324,42
19591909,375144
7300690,14227
23129693,3408
4492749,420
21536406,100
14987178,8
5540523,191
24883556,774
14076855,684
7603170,43
29066676,16847
759994,18
9156030,191
2452447,1
4425572,6
12136339,383
5438532,17519
2346671,2
12565776,869
12692386,81
29758216,8546
82353208,40
18808696,262
87754762,4155
4805647,10
49960012,14
4671442,351
88449534,45
2826678,2920
73459373,2
66918806,254
61482946,39
41028626,24
38584115,196
22905914,972
14441828,266
56384353,0
